exp,prod,sum,const,nodes,unique_feats,filename,algo
171,66,83,420,740,323,COIL20_old/8/COIL20-0.01803952185334251-49.0.tree,OLD
325,125,123,744,1317,502,COIL20_old/8/COIL20-0.008905260265294923-95.0.tree,OLD
315,122,120,732,1289,493,COIL20_old/8/COIL20-0.008603973377299845-98.0.tree,OLD
207,82,91,497,877,370,COIL20_old/8/COIL20-0.012813536310455786-67.0.tree,OLD
724,288,329,1668,3009,726,COIL20_old/8/COIL20-0.038392763991355994-10.0.tree,OLD
162,63,81,401,707,310,COIL20_old/8/COIL20-0.018568133337060144-46.0.tree,OLD
323,125,123,745,1316,503,COIL20_old/8/COIL20-0.008799603174602488-97.0.tree,OLD
405,158,188,965,1716,539,COIL20_old/8/COIL20-0.029347892913033802-18.0.tree,OLD
309,115,123,710,1257,488,COIL20_old/8/COIL20-0.010066288937327472-83.0.tree,OLD
624,243,283,1401,2551,647,COIL20_old/8/COIL20-0.03985367063492118-9.0.tree,OLD
208,83,90,496,877,373,COIL20_old/8/COIL20-0.011653206274684469-74.0.tree,OLD
674,264,257,1513,2708,797,COIL20_old/8/COIL20-0.007930383225278115-107.0.tree,OLD
105,52,38,288,483,224,COIL20_old/21/COIL20-0.02153209767866443-47.0.tree,OLD
385,147,129,829,1490,546,COIL20_old/21/COIL20-0.011725806226246083-75.0.tree,OLD
302,107,117,628,1154,388,COIL20_old/21/COIL20-0.04228998993963784-6.0.tree,OLD
316,129,158,788,1391,364,COIL20_old/21/COIL20-0.05935650942693166-3.0.tree,OLD
191,88,70,488,837,371,COIL20_old/21/COIL20-0.018250731239287665-54.0.tree,OLD
1060,431,421,2370,4282,874,COIL20_old/21/COIL20-0.028027412158133536-17.0.tree,OLD
211,91,76,523,901,397,COIL20_old/21/COIL20-0.0163669400663235-57.0.tree,OLD
280,107,95,642,1124,457,COIL20_old/21/COIL20-0.013899647887323785-67.0.tree,OLD
104,51,38,288,481,226,COIL20_old/21/COIL20-0.021226898427602447-48.0.tree,OLD
312,112,100,680,1204,466,COIL20_old/21/COIL20-0.01286857720396406-70.0.tree,OLD
1056,413,419,2365,4253,875,COIL20_old/21/COIL20-0.026254436340264198-20.0.tree,OLD
567,244,227,1273,2311,655,COIL20_old/21/COIL20-0.054071349392652346-4.0.tree,OLD
1059,413,419,2253,4144,866,COIL20_old/21/COIL20-0.033269978668305944-9.0.tree,OLD
278,108,97,644,1127,463,COIL20_old/21/COIL20-0.014205685501900212-65.0.tree,OLD
105,52,38,286,481,222,COIL20_old/21/COIL20-0.021749757806096337-45.0.tree,OLD
242,107,90,588,1027,436,COIL20_old/21/COIL20-0.015468307530367986-59.0.tree,OLD
1060,410,415,2236,4121,867,COIL20_old/21/COIL20-0.03147217797525931-11.0.tree,OLD
390,153,136,864,1543,567,COIL20_old/21/COIL20-0.011837506520605334-74.0.tree,OLD
190,69,58,439,756,334,COIL20_old/21/COIL20-0.013606022710335286-68.0.tree,OLD
105,52,38,287,482,223,COIL20_old/21/COIL20-0.021588780367389537-46.0.tree,OLD
105,53,38,284,480,221,COIL20_old/21/COIL20-0.022424430844325438-42.0.tree,OLD
1166,443,440,2519,4568,905,COIL20_old/21/COIL20-0.024532868507340877-22.0.tree,OLD
530,215,172,1142,2059,637,COIL20_old/21/COIL20-0.010630996627916056-77.0.tree,OLD
90,43,30,253,416,202,COIL20_old/21/COIL20-0.01923092955883471-51.0.tree,OLD
100,52,38,277,467,214,COIL20_old/21/COIL20-0.023476914729116005-40.0.tree,OLD
105,53,38,285,481,224,COIL20_old/21/COIL20-0.022027675311125927-43.0.tree,OLD
1060,410,416,2238,4124,867,COIL20_old/21/COIL20-0.03083419498472284-12.0.tree,OLD
90,43,30,252,415,202,COIL20_old/21/COIL20-0.019829427956628898-50.0.tree,OLD
270,110,95,634,1109,457,COIL20_old/21/COIL20-0.014847965105447114-62.0.tree,OLD
394,135,181,876,1586,502,COIL20_old/21/COIL20-0.03731154286832139-7.0.tree,OLD
278,108,97,643,1126,463,COIL20_old/21/COIL20-0.014328936582457319-64.0.tree,OLD
897,374,367,2048,3686,853,COIL20_old/21/COIL20-0.02824033320292163-15.0.tree,OLD
180,83,68,468,799,356,COIL20_old/21/COIL20-0.018300870035024452-53.0.tree,OLD
522,193,282,1314,2311,686,COIL20_old/21/COIL20-0.14067965664356458-1.0.tree,OLD
1059,412,416,2245,4132,868,COIL20_old/21/COIL20-0.03240255188538649-10.0.tree,OLD
533,217,173,1149,2072,639,COIL20_old/21/COIL20-0.010164424044266374-79.0.tree,OLD
104,52,37,289,482,223,COIL20_old/21/COIL20-0.0208538499515612-49.0.tree,OLD
191,88,70,489,838,372,COIL20_old/21/COIL20-0.018120319137045038-55.0.tree,OLD
291,111,95,643,1140,456,COIL20_old/21/COIL20-0.013601970620015669-69.0.tree,OLD
931,381,393,2126,3831,858,COIL20_old/21/COIL20-0.029079756315671168-14.0.tree,OLD
530,215,172,1143,2060,638,COIL20_old/21/COIL20-0.010460180061852786-78.0.tree,OLD
242,107,90,590,1029,437,COIL20_old/21/COIL20-0.015232482860123353-61.0.tree,OLD
244,108,90,591,1033,438,COIL20_old/21/COIL20-0.01612339546538405-58.0.tree,OLD
493,202,167,1078,1940,619,COIL20_old/21/COIL20-0.010865424025634451-76.0.tree,OLD
542,224,172,1142,2080,636,COIL20_old/21/COIL20-0.010098367985691692-80.0.tree,OLD
1166,443,440,2518,4567,905,COIL20_old/21/COIL20-0.02515094036440857-21.0.tree,OLD
806,321,327,1743,3197,762,COIL20_old/21/COIL20-0.0345784195916235-8.0.tree,OLD
105,53,38,286,482,226,COIL20_old/21/COIL20-0.021844423019600157-44.0.tree,OLD
399,158,137,879,1573,574,COIL20_old/21/COIL20-0.011885269953051336-73.0.tree,OLD
303,108,118,631,1160,387,COIL20_old/21/COIL20-0.044098014009986086-5.0.tree,OLD
105,53,38,283,479,220,COIL20_old/21/COIL20-0.023292172013563595-41.0.tree,OLD
276,108,97,642,1123,463,COIL20_old/21/COIL20-0.014356055313361316-63.0.tree,OLD
166,79,65,436,746,343,COIL20_old/21/COIL20-0.01884198710783136-52.0.tree,OLD
191,88,70,490,839,373,COIL20_old/21/COIL20-0.017472997708473437-56.0.tree,OLD
314,114,100,685,1213,468,COIL20_old/21/COIL20-0.0123222436470668-72.0.tree,OLD
277,107,96,642,1122,461,COIL20_old/21/COIL20-0.014168331749758067-66.0.tree,OLD
101,51,39,278,469,214,COIL20_old/21/COIL20-0.023683303524852928-39.0.tree,OLD
314,114,100,684,1212,468,COIL20_old/21/COIL20-0.012326877934271674-71.0.tree,OLD
1168,448,456,2573,4645,903,COIL20_old/21/COIL20-0.027043615861837456-18.0.tree,OLD
564,240,256,1314,2374,613,COIL20_old/21/COIL20-0.07841118470079778-2.0.tree,OLD
242,107,90,589,1028,436,COIL20_old/21/COIL20-0.01530964723526429-60.0.tree,OLD
436,155,172,1014,1777,620,COIL20_old/30/COIL20-0.016534694276772177-54.0.tree,OLD
359,119,148,841,1467,545,COIL20_old/30/COIL20-0.02322896871972524-41.0.tree,OLD
457,174,180,1094,1905,642,COIL20_old/30/COIL20-0.010826451766152656-82.0.tree,OLD
433,155,170,1010,1768,620,COIL20_old/30/COIL20-0.015574348871004173-58.0.tree,OLD
450,170,177,1071,1868,637,COIL20_old/30/COIL20-0.012569304717192864-72.0.tree,OLD
418,148,159,949,1674,595,COIL20_old/30/COIL20-0.01864763814367737-49.0.tree,OLD
482,174,181,1105,1942,642,COIL20_old/30/COIL20-0.013865682521052414-67.0.tree,OLD
458,169,179,1080,1886,640,COIL20_old/30/COIL20-0.012903229562558627-70.0.tree,OLD
269,106,95,536,1006,360,COIL20_old/30/COIL20-0.03806289123630624-6.0.tree,OLD
487,176,183,1114,1960,646,COIL20_old/30/COIL20-0.013893383448840613-66.0.tree,OLD
359,119,148,839,1465,545,COIL20_old/30/COIL20-0.02367671305611435-39.0.tree,OLD
449,169,176,1069,1863,637,COIL20_old/30/COIL20-0.01251184188464094-73.0.tree,OLD
433,155,170,1011,1769,621,COIL20_old/30/COIL20-0.015251718645204748-59.0.tree,OLD
422,152,167,987,1728,611,COIL20_old/30/COIL20-0.016093377393994024-55.0.tree,OLD
461,176,180,1106,1923,648,COIL20_old/30/COIL20-0.010495950238468388-86.0.tree,OLD
460,169,155,942,1726,560,COIL20_old/30/COIL20-0.026965054214173667-20.0.tree,OLD
415,119,143,805,1482,469,COIL20_old/30/COIL20-0.02677814572620968-28.0.tree,OLD
425,148,148,884,1605,501,COIL20_old/30/COIL20-0.03325550525374493-9.0.tree,OLD
418,148,159,948,1673,595,COIL20_old/30/COIL20-0.019298522617184566-48.0.tree,OLD
433,155,170,1008,1766,619,COIL20_old/30/COIL20-0.015950809020790768-56.0.tree,OLD
461,176,180,1103,1920,647,COIL20_old/30/COIL20-0.010518865507862074-83.0.tree,OLD
454,171,178,1088,1891,642,COIL20_old/30/COIL20-0.011093063007675208-79.0.tree,OLD
451,167,155,925,1698,551,COIL20_old/30/COIL20-0.029391848777851892-14.0.tree,OLD
454,171,178,1087,1890,642,COIL20_old/30/COIL20-0.011428385125567486-78.0.tree,OLD
461,172,179,1103,1915,651,COIL20_old/30/COIL20-0.010140845070422955-88.0.tree,OLD
369,123,147,855,1494,552,COIL20_old/30/COIL20-0.021866825955734415-43.0.tree,OLD
373,124,148,863,1508,556,COIL20_old/30/COIL20-0.02099857245323783-44.0.tree,OLD
457,174,180,1093,1904,642,COIL20_old/30/COIL20-0.010832914151575723-81.0.tree,OLD
414,148,158,946,1666,595,COIL20_old/30/COIL20-0.018104553245398614-50.0.tree,OLD
454,171,178,1086,1889,642,COIL20_old/30/COIL20-0.011496735039869643-77.0.tree,OLD
425,154,167,992,1738,616,COIL20_old/30/COIL20-0.015176964565168594-60.0.tree,OLD
484,149,196,1034,1863,520,COIL20_old/30/COIL20-0.06869040632684975-2.0.tree,OLD
372,125,143,850,1490,552,COIL20_old/30/COIL20-0.019350163480884974-47.0.tree,OLD
449,169,176,1071,1865,638,COIL20_old/30/COIL20-0.011896541284745155-75.0.tree,OLD
465,171,181,1089,1906,642,COIL20_old/30/COIL20-0.013325857925330253-68.0.tree,OLD
281,115,104,564,1064,380,COIL20_old/30/COIL20-0.03681637277367916-7.0.tree,OLD
452,168,155,927,1702,551,COIL20_old/30/COIL20-0.02884515425888612-15.0.tree,OLD
294,101,105,624,1124,365,COIL20_old/30/COIL20-0.047407547134660666-4.0.tree,OLD
423,151,170,998,1742,617,COIL20_old/30/COIL20-0.014887251751247832-61.0.tree,OLD
577,197,197,1123,2094,626,COIL20_old/30/COIL20-0.03177702790819009-11.0.tree,OLD
398,148,142,843,1531,516,COIL20_old/30/COIL20-0.03491509240629004-8.0.tree,OLD
266,86,110,570,1032,265,COIL20_old/30/COIL20-0.15346941603323633-1.0.tree,OLD
460,169,155,938,1722,557,COIL20_old/30/COIL20-0.02847221057828525-16.0.tree,OLD
368,123,152,868,1511,557,COIL20_old/30/COIL20-0.021907463298308227-42.0.tree,OLD
427,156,146,850,1579,489,COIL20_old/30/COIL20-0.031021697313510843-13.0.tree,OLD
412,147,158,949,1666,604,COIL20_old/30/COIL20-0.017436377524405966-51.0.tree,OLD
359,119,147,839,1464,544,COIL20_old/30/COIL20-0.023330352485281813-40.0.tree,OLD
449,169,176,1070,1864,638,COIL20_old/30/COIL20-0.012290397477457804-74.0.tree,OLD
448,156,175,1042,1821,628,COIL20_old/30/COIL20-0.014545385740368344-63.0.tree,OLD
484,169,187,1125,1965,653,COIL20_old/30/COIL20-0.01422768090021681-65.0.tree,OLD
458,169,179,1081,1887,640,COIL20_old/30/COIL20-0.01262794358745084-71.0.tree,OLD
266,92,78,507,943,336,COIL20_old/30/COIL20-0.04127138991355522-5.0.tree,OLD
460,169,155,941,1725,560,COIL20_old/30/COIL20-0.027185345871525712-19.0.tree,OLD
658,262,258,1395,2573,680,COIL20_old/30/COIL20-0.061728076794098585-3.0.tree,OLD
428,148,150,891,1617,504,COIL20_old/30/COIL20-0.031942988952232076-10.0.tree,OLD
372,125,143,849,1489,551,COIL20_old/30/COIL20-0.019848698673521237-46.0.tree,OLD
371,122,144,850,1487,553,COIL20_old/30/COIL20-0.020146515668082288-45.0.tree,OLD
454,171,178,1089,1892,642,COIL20_old/30/COIL20-0.010908564814815003-80.0.tree,OLD
416,147,161,962,1686,605,COIL20_old/30/COIL20-0.01720942553468996-52.0.tree,OLD
461,176,180,1107,1924,649,COIL20_old/30/COIL20-0.01046099513749138-87.0.tree,OLD
433,155,170,1009,1767,619,COIL20_old/30/COIL20-0.015681147067591827-57.0.tree,OLD
337,119,139,793,1388,527,COIL20_old/30/COIL20-0.0239321228295703-38.0.tree,OLD
466,163,184,1093,1906,641,COIL20_old/30/COIL20-0.01422823980922655-64.0.tree,OLD
458,169,179,1079,1885,640,COIL20_old/30/COIL20-0.01297461854460058-69.0.tree,OLD
451,169,177,1074,1871,638,COIL20_old/30/COIL20-0.01178849718682412-76.0.tree,OLD
460,169,155,939,1723,558,COIL20_old/30/COIL20-0.02811873556151767-17.0.tree,OLD
347,121,143,813,1424,534,COIL20_old/30/COIL20-0.024624552872792305-37.0.tree,OLD
495,148,175,1003,1821,565,COIL20_old/30/COIL20-0.02550910788806976-29.0.tree,OLD
461,176,180,1104,1921,647,COIL20_old/30/COIL20-0.010506010600640159-84.0.tree,OLD
439,156,176,1032,1803,624,COIL20_old/30/COIL20-0.014604338996944688-62.0.tree,OLD
348,120,143,810,1421,534,COIL20_old/30/COIL20-0.025375109453015743-36.0.tree,OLD
461,176,180,1105,1922,647,COIL20_old/30/COIL20-0.010503483866159569-85.0.tree,OLD
460,169,155,940,1724,559,COIL20_old/30/COIL20-0.027908539198151838-18.0.tree,OLD
436,152,170,1002,1760,618,COIL20_old/30/COIL20-0.016790325285044205-53.0.tree,OLD
435,157,181,976,1749,627,COIL20_old/24/COIL20-0.013037565671808138-78.0.tree,OLD
86,35,44,210,375,133,COIL20_old/24/COIL20-0.08766830147551985-2.0.tree,OLD
502,195,218,1155,2070,623,COIL20_old/24/COIL20-0.04105392773306504-5.0.tree,OLD
75,22,27,168,292,145,COIL20_old/24/COIL20-0.02409740852522607-29.0.tree,OLD
123,34,49,276,482,187,COIL20_old/24/COIL20-0.020288967601908403-35.0.tree,OLD
294,125,165,775,1359,372,COIL20_old/24/COIL20-0.12610718710410618-1.0.tree,OLD
64,17,28,148,257,134,COIL20_old/24/COIL20-0.02673648371711712-25.0.tree,OLD
84,26,31,201,342,171,COIL20_old/24/COIL20-0.021960943904165697-32.0.tree,OLD
94,39,35,237,405,207,COIL20_old/24/COIL20-0.01780016906997589-57.0.tree,OLD
408,151,175,920,1654,604,COIL20_old/24/COIL20-0.01350453414934133-74.0.tree,OLD
441,159,181,985,1766,630,COIL20_old/24/COIL20-0.011943582793054686-83.0.tree,OLD
240,83,90,545,958,417,COIL20_old/24/COIL20-0.01407752067963397-70.0.tree,OLD
182,86,95,470,833,276,COIL20_old/24/COIL20-0.0636218933974213-3.0.tree,OLD
441,159,181,986,1767,630,COIL20_old/24/COIL20-0.011545790949399504-84.0.tree,OLD
411,137,169,960,1677,550,COIL20_old/24/COIL20-0.02806597687979745-19.0.tree,OLD
404,137,169,948,1658,546,COIL20_old/24/COIL20-0.0288266636858191-18.0.tree,OLD
446,160,181,994,1781,633,COIL20_old/24/COIL20-0.011346225501155438-86.0.tree,OLD
403,132,166,935,1636,536,COIL20_old/24/COIL20-0.029438284801401482-16.0.tree,OLD
94,39,35,235,403,206,COIL20_old/24/COIL20-0.017971963726804874-55.0.tree,OLD
64,17,28,147,256,133,COIL20_old/24/COIL20-0.027116693214844945-24.0.tree,OLD
581,232,241,1296,2350,672,COIL20_old/24/COIL20-0.037955732077650906-6.0.tree,OLD
439,159,181,983,1762,629,COIL20_old/24/COIL20-0.012626651110365983-81.0.tree,OLD
589,214,233,1310,2346,700,COIL20_old/24/COIL20-0.03485757135404999-9.0.tree,OLD
204,69,76,458,807,359,COIL20_old/24/COIL20-0.015096959069229865-65.0.tree,OLD
204,69,76,456,805,357,COIL20_old/24/COIL20-0.015674370295848727-63.0.tree,OLD
202,69,76,451,798,353,COIL20_old/24/COIL20-0.016231684085997622-59.0.tree,OLD
239,83,90,543,955,415,COIL20_old/24/COIL20-0.014702311088755471-69.0.tree,OLD
237,83,90,542,952,414,COIL20_old/24/COIL20-0.014724900327893642-68.0.tree,OLD
64,17,28,150,259,135,COIL20_old/24/COIL20-0.026486709609508663-27.0.tree,OLD
64,17,28,149,258,135,COIL20_old/24/COIL20-0.02673194258141398-26.0.tree,OLD
437,158,181,980,1756,628,COIL20_old/24/COIL20-0.012942003875102803-80.0.tree,OLD
574,209,222,1264,2269,684,COIL20_old/24/COIL20-0.03623731975184552-8.0.tree,OLD
383,129,153,864,1529,496,COIL20_old/24/COIL20-0.032725449921752414-11.0.tree,OLD
202,69,76,450,797,352,COIL20_old/24/COIL20-0.016594963298309118-58.0.tree,OLD
77,37,28,194,336,173,COIL20_old/24/COIL20-0.019885935986288517-51.0.tree,OLD
480,201,188,1081,1950,532,COIL20_old/24/COIL20-0.04660536133467502-4.0.tree,OLD
408,151,175,918,1652,604,COIL20_old/24/COIL20-0.013872121618600686-72.0.tree,OLD
84,26,31,200,341,170,COIL20_old/24/COIL20-0.02273264587525109-31.0.tree,OLD
94,39,35,234,402,205,COIL20_old/24/COIL20-0.018245875717267934-54.0.tree,OLD
425,157,179,958,1719,619,COIL20_old/24/COIL20-0.013170446288843674-77.0.tree,OLD
204,69,76,457,806,358,COIL20_old/24/COIL20-0.015198762016543466-64.0.tree,OLD
203,69,76,452,800,354,COIL20_old/24/COIL20-0.015824961342126576-60.0.tree,OLD
89,26,34,213,362,178,COIL20_old/24/COIL20-0.021957136336537453-33.0.tree,OLD
408,151,175,921,1655,604,COIL20_old/24/COIL20-0.013425553319918848-75.0.tree,OLD
370,129,152,865,1516,490,COIL20_old/24/COIL20-0.03074389624785767-14.0.tree,OLD
81,24,29,176,310,152,COIL20_old/24/COIL20-0.02479479888590913-28.0.tree,OLD
581,232,241,1297,2351,673,COIL20_old/24/COIL20-0.03690834823757333-7.0.tree,OLD
94,39,35,236,404,207,COIL20_old/24/COIL20-0.017835613216335033-56.0.tree,OLD
376,125,148,852,1501,484,COIL20_old/24/COIL20-0.0313937444109092-13.0.tree,OLD
403,137,169,945,1654,543,COIL20_old/24/COIL20-0.029070708976079218-17.0.tree,OLD
77,37,28,196,338,175,COIL20_old/24/COIL20-0.018549165362545805-53.0.tree,OLD
410,152,175,924,1661,604,COIL20_old/24/COIL20-0.013206996609284982-76.0.tree,OLD
66,18,30,153,267,135,COIL20_old/24/COIL20-0.027402912847454608-23.0.tree,OLD
93,26,34,216,369,181,COIL20_old/24/COIL20-0.021323950648333978-34.0.tree,OLD
77,37,28,195,337,174,COIL20_old/24/COIL20-0.019739629909084178-52.0.tree,OLD
408,151,175,919,1653,604,COIL20_old/24/COIL20-0.013634748304642896-73.0.tree,OLD
204,69,76,459,808,360,COIL20_old/24/COIL20-0.014964218179447097-66.0.tree,OLD
441,159,181,984,1765,629,COIL20_old/24/COIL20-0.012210648148147873-82.0.tree,OLD
86,26,31,199,342,171,COIL20_old/24/COIL20-0.023776257079513363-30.0.tree,OLD
240,83,90,546,959,418,COIL20_old/24/COIL20-0.01389686498621373-71.0.tree,OLD
370,129,152,863,1514,489,COIL20_old/24/COIL20-0.03226027461062603-12.0.tree,OLD
442,159,181,989,1771,632,COIL20_old/24/COIL20-0.01142198095983249-85.0.tree,OLD
204,69,76,455,804,356,COIL20_old/24/COIL20-0.015679516916313863-62.0.tree,OLD
206,69,76,461,812,361,COIL20_old/24/COIL20-0.014949360514942334-67.0.tree,OLD
203,70,76,454,803,355,COIL20_old/24/COIL20-0.015766380691556725-61.0.tree,OLD
435,157,181,977,1750,627,COIL20_old/24/COIL20-0.013003309207095137-79.0.tree,OLD
448,161,181,997,1787,634,COIL20_old/24/COIL20-0.01134326794097934-87.0.tree,OLD
437,152,172,980,1741,539,COIL20_old/24/COIL20-0.033608281634249615-10.0.tree,OLD
532,164,168,1078,1942,608,COIL20_old/23/COIL20-0.014985119047619844-69.0.tree,OLD
1149,390,404,2407,4350,907,COIL20_old/23/COIL20-0.010857936973695081-90.0.tree,OLD
413,124,135,865,1537,514,COIL20_old/23/COIL20-0.01563280143825857-64.0.tree,OLD
1121,374,398,2344,4237,901,COIL20_old/23/COIL20-0.013301428944035132-80.0.tree,OLD
703,243,254,1420,2620,721,COIL20_old/23/COIL20-0.026936677937998588-11.0.tree,OLD
413,124,135,867,1539,515,COIL20_old/23/COIL20-0.0153878013451072-66.0.tree,OLD
1201,408,426,2519,4554,922,COIL20_old/23/COIL20-0.010802674845367899-92.0.tree,OLD
567,206,203,1186,2162,642,COIL20_old/23/COIL20-0.02474705874133659-25.0.tree,OLD
293,84,95,623,1095,402,COIL20_old/23/COIL20-0.018290239119904406-56.0.tree,OLD
1253,427,445,2621,4746,931,COIL20_old/23/COIL20-0.010433445580891654-97.0.tree,OLD
420,124,136,873,1553,519,COIL20_old/23/COIL20-0.014991802667859377-68.0.tree,OLD
294,84,95,627,1100,405,COIL20_old/23/COIL20-0.016849045662867046-59.0.tree,OLD
1260,429,444,2633,4766,934,COIL20_old/23/COIL20-0.009533124673969773-102.0.tree,OLD
586,196,216,1180,2178,635,COIL20_old/23/COIL20-0.028524002813175464-8.0.tree,OLD
1249,427,443,2613,4732,930,COIL20_old/23/COIL20-0.010499035881958552-96.0.tree,OLD
709,253,247,1463,2672,718,COIL20_old/23/COIL20-0.024993991728146647-21.0.tree,OLD
212,48,50,374,684,241,COIL20_old/23/COIL20-0.020865424025634793-46.0.tree,OLD
299,81,97,631,1108,418,COIL20_old/23/COIL20-0.019239266618228112-51.0.tree,OLD
165,33,40,303,541,181,COIL20_old/23/COIL20-0.023516969874803728-40.0.tree,OLD
425,189,174,982,1770,566,COIL20_old/23/COIL20-0.03913391226991625-4.0.tree,OLD
212,48,50,373,683,240,COIL20_old/23/COIL20-0.021178867184588668-45.0.tree,OLD
545,168,171,1101,1985,621,COIL20_old/23/COIL20-0.014971949754080838-72.0.tree,OLD
1105,371,393,2312,4181,898,COIL20_old/23/COIL20-0.01378387221476951-74.0.tree,OLD
413,124,135,868,1540,516,COIL20_old/23/COIL20-0.015106530386019557-67.0.tree,OLD
293,84,95,624,1096,402,COIL20_old/23/COIL20-0.017533604404202097-57.0.tree,OLD
1253,427,445,2622,4747,931,COIL20_old/23/COIL20-0.010334157724122328-98.0.tree,OLD
581,190,207,1165,2143,625,COIL20_old/23/COIL20-0.029427386075713324-7.0.tree,OLD
597,198,219,1198,2212,643,COIL20_old/23/COIL20-0.028054658972353097-9.0.tree,OLD
1262,430,443,2633,4768,934,COIL20_old/23/COIL20-0.009424638106415695-103.0.tree,OLD
515,190,175,1066,1946,604,COIL20_old/23/COIL20-0.026532970973992653-15.0.tree,OLD
342,136,120,730,1328,451,COIL20_old/23/COIL20-0.03295608139578232-5.0.tree,OLD
219,48,52,384,703,246,COIL20_old/23/COIL20-0.020337895428123587-47.0.tree,OLD
532,164,168,1080,1944,610,COIL20_old/23/COIL20-0.014972310716149573-71.0.tree,OLD
1312,455,461,2754,4982,946,COIL20_old/23/COIL20-0.008520346616737784-113.0.tree,OLD
1201,408,426,2520,4555,922,COIL20_old/23/COIL20-0.010796654929577654-93.0.tree,OLD
1136,383,400,2371,4290,903,COIL20_old/23/COIL20-0.01233853351591041-82.0.tree,OLD
532,164,168,1079,1943,609,COIL20_old/23/COIL20-0.014975501155079063-70.0.tree,OLD
1149,389,404,2403,4345,907,COIL20_old/23/COIL20-0.01123974169088593-87.0.tree,OLD
515,190,175,1067,1947,605,COIL20_old/23/COIL20-0.02632753698114687-16.0.tree,OLD
163,33,39,297,532,176,COIL20_old/23/COIL20-0.02396882452120186-38.0.tree,OLD
585,209,206,1221,2221,659,COIL20_old/23/COIL20-0.024371821205008193-27.0.tree,OLD
1264,431,443,2640,4778,935,COIL20_old/23/COIL20-0.008872447648856252-109.0.tree,OLD
413,124,135,866,1538,515,COIL20_old/23/COIL20-0.015413150197480685-65.0.tree,OLD
278,79,92,601,1050,412,COIL20_old/23/COIL20-0.019146790465012165-52.0.tree,OLD
1143,388,404,2393,4328,906,COIL20_old/23/COIL20-0.011648490479916618-83.0.tree,OLD
1149,389,404,2402,4344,907,COIL20_old/23/COIL20-0.011372692171548071-86.0.tree,OLD
299,81,97,630,1107,417,COIL20_old/23/COIL20-0.019674121115582754-50.0.tree,OLD
1312,455,461,2755,4983,946,COIL20_old/23/COIL20-0.008325927788955079-114.0.tree,OLD
263,78,130,607,1078,355,COIL20_old/23/COIL20-0.05255605391608964-3.0.tree,OLD
1107,371,393,2309,4180,898,COIL20_old/23/COIL20-0.013698021462105137-75.0.tree,OLD
1312,455,461,2753,4981,946,COIL20_old/23/COIL20-0.008771366625680177-112.0.tree,OLD
769,274,286,1598,2927,767,COIL20_old/23/COIL20-0.02674894273045736-12.0.tree,OLD
1124,375,398,2350,4247,902,COIL20_old/23/COIL20-0.012790201859303685-81.0.tree,OLD
